content_hash_id,refresh_score,gsc_clicks,gsc_impressions,gsc_avg_position,days_since_update,priority
content_3f51373fc022ae62,0.0,1,157,7.929936305732484,-14,Low
content_3a1a469c87097819,0.0,0,2,2.0,-21,Low
content_1985a021675236db,0.0,0,12,16.666666666666668,-13,Low
content_79d84ff80672a025,0.0,1,52,5.865384615384615,-9,Low
content_4a7f8e3a5c31ba64,0.0,1,311,7.797427652733119,-9,Low
content_1fb92bbb12556ad4,0.0,4,1049,4.452812202097236,-9,Low
content_24c80bba9bc542f3,0.0,0,2,11.5,-21,Low
content_b116f09a5930b2a4,0.0,0,5,11.8,-13,Low
content_30b6ba2c45c6c406,0.0,0,0,,13,Low
content_8a66a5bed7cce61e,0.0,0,2,5.0,-13,Low
content_c7bf9bec33bd8ac8,0.0,1,108,9.37962962962963,-21,Low
content_07401891b48796a6,0.0,0,6,11.333333333333334,-21,Low
content_3c803f244ea9c780,0.0,1,71,10.394366197183098,-13,Low
content_44f4432b6d492993,0.0,0,2,14.5,13,Low
content_89baf3a2a3751eb0,0.0,1,301,6.295681063122924,-9,Low
content_0ab6002819038913,0.0,0,3,1.6666666666666667,13,Low
content_0fe584bb283919e5,0.0,1,429,9.254079254079254,-9,Low
content_221a05e56f74a702,0.0,12,1509,4.702451954937044,-9,Low
content_d309bcc2283b2495,0.0,0,10,7.0,-21,Low
content_73143952ed555555,0.0,0,2,2.0,-9,Low
content_e44e8f1efcc410e5,0.0,0,0,,-29,Low
content_4e46bbb35e7a4248,0.0,0,1,10.0,13,Low
content_cfbc5c888146e371,0.0,0,0,,-29,Low
content_14c99933f17d7aa4,0.0,0,0,,13,Low
content_c4f9a5f1e82771fe,0.0,0,0,,13,Low
content_f443c648486d6726,0.0,0,0,,-29,Low
content_f92ce381e509db8e,0.0,1,132,8.583333333333334,-24,Low
content_d7eb7086baa3dc2c,0.0,0,3,5.0,13,Low
content_7c1012aea2d82fc5,0.0,3,643,11.314152410575428,-9,Low
content_2c47df7a687071d1,0.0,0,0,,-24,Low
content_fb8038788e075353,0.0,0,0,,-29,Low
content_4bac0a2c50f34dc5,0.0,0,2,8.0,-13,Low
content_7cb2d149b520f559,0.0,0,2,3.0,-21,Low
content_be4ae884e2bc55e5,0.0,0,0,,-29,Low
content_12d6d380f9bef276,0.0,0,6,6.0,13,Low
content_13b3be288d399bdf,0.0,0,0,,-29,Low
content_d6bc0a32aa123291,0.0,0,1,11.0,13,Low
content_4761def512c94b5e,0.0,0,7,11.571428571428571,-29,Low
content_92499a3712fe14b1,0.0,0,0,,-29,Low
content_a682837d128d859c,0.0,0,0,,-29,Low
content_408530cdbba6ac45,0.0,0,0,,-13,Low
content_b035889a00fc9842,0.0,0,0,,-29,Low
content_cda30b96d5d53b31,0.0,0,0,,-29,Low
content_4f858b700895fef2,0.0,0,0,,-29,Low
content_e42a170fc76bcaa0,0.0,0,0,,-29,Low
content_c007eeec9c8a4bee,0.0,0,0,,-29,Low
content_bce30575dd5008e0,0.0,0,0,,-29,Low
content_a46340338aa812eb,0.0,0,0,,-29,Low
content_3c754fe1cdc08bc7,0.0,0,0,,-29,Low
content_25bb33821d836df5,0.0,0,0,,-29,Low
content_958edb68c0e5ede4,0.0,0,0,,-29,Low
content_0fc746f8689589e4,0.0,0,0,,-29,Low
content_b1cdeadd84f564d3,0.0,0,0,,-29,Low
content_6a11b428c8fa3d06,0.0,0,0,,-29,Low
content_33f6e11e1d7b4b6e,0.0,0,0,,-29,Low
content_c1c7bc57f62d3585,0.0,0,0,,-29,Low
content_dea9f9e625743b95,0.0,0,0,,-29,Low
content_d2dcfa6de75a4fa9,0.0,0,0,,-29,Low
content_aa4a734d74b3e926,0.0,0,0,,-29,Low
content_a8475d76f925b8c2,0.0,0,12,2.75,13,Low
content_367798a65fcb13b4,0.0,10,508,6.539370078740157,-9,Low
content_c707ead32ec54e6f,0.0,0,0,,-13,Low
content_bc6cfab9c1b52a7b,0.0,0,2,12.5,13,Low
content_5daa258c61681df4,0.0,0,3,17.666666666666668,13,Low
content_4cdeec2493848e60,0.0,0,0,,-29,Low
content_f8f7b9212111776a,0.0,1,78,10.23076923076923,-9,Low
content_2798b73a2af5a4ff,0.0,5,1446,6.254495159059474,-9,Low
content_244da11c79f727d8,0.0,0,10,3.8,-24,Low
content_efd113551b1838ca,0.0,1,219,7.616438356164384,-9,Low
content_323d7eb336255ab7,0.0,0,1,5.0,-21,Low
content_838c79dab1dac289,0.0,0,1,8.0,-13,Low
content_ab42cfe24e397924,0.0,0,0,,13,Low
content_99c24237ced2f13f,0.0,0,0,,-13,Low
content_31c0e0fc9477d131,0.0,0,19,2.4210526315789473,-21,Low
content_1212c2fcd4ca678c,0.0,4,387,4.749354005167959,-9,Low
content_ab8116438599b0f2,0.0,0,2,10.0,-21,Low
content_ee44015067a11ea9,0.0,0,1,7.0,-21,Low
content_3a38a77f3454c950,0.0,0,5,11.2,13,Low
content_8a22cd8d769e3b8b,0.0,1,156,14.782051282051283,-9,Low
content_899ac086cc53eadd,0.0,1,66,15.681818181818182,-24,Low
content_5c46f685c59dcfbe,0.0,0,0,,-29,Low
content_bf6aaf2799474f8c,0.0,0,0,,-13,Low
content_aca7a53595d10e93,0.0,1,128,7.5,-9,Low
content_4467404dee8e24f3,0.0,4,639,8.776212832550861,-9,Low
content_633a1b67e6750fb5,0.0,4,1125,5.384888888888889,-9,Low
content_4d64cfc2c53b6506,0.0,0,3,6.666666666666667,13,Low
content_712aec863b531932,0.0,0,12,19.166666666666668,-21,Low
content_c2f3e5ae091939c0,0.0,1,134,4.067164179104478,-9,Low
content_36cc204b70f33ed7,0.0,0,0,,-29,Low
content_689a3c5247f4d30c,0.0,0,0,,-29,Low
content_bf765c5980bed125,0.0,1,20,11.55,13,Low
content_a972a62594ba41e6,0.0,0,2,4.5,13,Low
content_17686e10d3bcbde0,0.0,0,0,,-29,Low
content_23a812d45e5a3365,0.0,0,0,,-29,Low
content_a84b303f39b4b287,0.0,0,0,,-29,Low
content_898f1126cb540784,0.0,0,10,2.7,13,Low
content_c473d36490134221,0.0,0,0,,-29,Low
content_34806418e90992f5,0.0,0,0,,13,Low
content_d0c61eaa9687afa6,0.0,0,1,3.0,13,Low
content_c365aa160dcb7eff,0.0,0,0,,13,Low
content_e94071a9c7b4e1f6,0.0,0,1,2.0,13,Low
content_d0b2a00ae5d17177,0.0,0,0,,-29,Low
content_2f8ccc7c535f278e,0.0,0,0,,-29,Low
content_58bc5a709137b525,0.0,0,0,,-29,Low
content_586c3a41f22d26f1,0.0,0,0,,-29,Low
content_c2c63108a46fc872,0.0,0,0,,-29,Low
content_d1662637c89abb1c,0.0,0,0,,-29,Low
content_f9d8c82e264df428,0.0,0,0,,-29,Low
content_4f1ef7cef08cb228,0.0,0,0,,-29,Low
content_fdece44406529f5d,0.0,0,0,,-29,Low
content_a4ce4443612c2296,0.0,0,0,,-29,Low
content_b57fd8273f4d4535,0.0,0,0,,-29,Low
content_3ab39412e34d68c9,0.0,0,0,,-29,Low
content_9222cc8f33fe3610,0.0,0,0,,-29,Low
content_4dfed0cce5a21a7e,0.0,0,3,0.0,13,Low
content_4a8373ed3ac16a92,0.0,0,0,,-29,Low
content_967b1032abc8e378,0.0,0,0,,-29,Low
content_d36f2ba3efa699a0,0.0,0,0,,-29,Low
content_25e3c9298bdf548d,0.0,0,0,,-29,Low
content_d3bba597e677430f,0.0,0,0,,-29,Low
content_49d23f7617691f4a,0.0,0,0,,-29,Low
content_af110f2b59130a9d,0.0,0,0,,-29,Low
content_c3bafb2c216e69c5,0.0,0,0,,-29,Low
content_591be38ad84616a5,0.0,0,0,,-29,Low
content_7923fec5ada47369,0.0,0,0,,-29,Low
content_ace643e01b5adbc0,0.0,0,0,,-29,Low
content_08af92c1a810efe7,0.0,0,0,,-29,Low
content_437e0668f5ba67fa,0.0,0,0,,-29,Low
content_9d632c57d630e0ed,0.0,0,0,,-29,Low
content_14730adb36affa3a,0.0,0,0,,-29,Low
content_5088173e09448a31,0.0,0,0,,-29,Low
content_5a7727428933c603,0.0,0,0,,-29,Low
content_973113e9d18383e3,0.0,0,0,,-29,Low
content_69334a4895140624,0.0,0,0,,-29,Low
content_34b2624a2bf4803e,0.0,0,0,,-29,Low
content_b26cbe67f7d009f9,0.0,0,0,,-29,Low
content_a8d55d1ffc2aa2b7,0.0,0,0,,-29,Low
content_fa1e49b64beb6167,0.0,0,0,,-29,Low
content_65e1e7f2d6bfac62,0.0,0,0,,13,Low
content_120f816249bb916b,0.0,0,0,,-29,Low
content_95b9e463b6a08c48,0.0,0,0,,-29,Low
content_6c6f5828fd81541a,0.0,0,0,,-29,Low
content_9a14650471244348,0.0,0,0,,-29,Low
content_651f1aef237a2d91,0.0,0,0,,-29,Low
content_19c377cd3eb5817d,0.0,0,0,,-29,Low
content_1806baef8231a59b,0.0,0,0,,-29,Low
content_a766063b47dfcce5,0.0,0,0,,-29,Low
content_06a993fd5538fc22,0.0,0,5,5.6,1,Low
content_38bd27ca4b2cadf0,0.0,0,0,,-29,Low
content_d4354d04ca6043bb,0.0,0,0,,13,Low
content_a4c2c09d34da8e17,0.0,0,0,,-29,Low
content_32a7c070304baaf5,0.0,0,0,,-29,Low
content_be20fac071dffa1f,0.0,0,0,,-29,Low
content_3188789bac0e93f9,0.0,0,0,,-29,Low
content_e46929e40b9df0f5,0.0,0,0,,-29,Low
content_6bbaec23d33248c5,0.0,0,0,,-29,Low
content_5de3d0e44910859b,0.0,0,0,,-29,Low
content_175e8bdce1ac9c44,0.0,0,0,,-29,Low
content_bb500effe1b1e512,0.0,0,0,,-29,Low
content_8c59b290708698b8,0.0,0,0,,-29,Low
content_2c6f1f24c9a566bb,0.0,0,0,,-29,Low
content_cba76ea8d2135e71,0.0,0,0,,-29,Low
content_ea6e9ede8d6dd164,0.0,0,0,,13,Low
content_e85334bd598e0c24,0.0,0,0,,-29,Low
content_c46bc02c31871992,0.0,0,0,,-29,Low
content_4b69c813719b12ef,0.0,0,0,,-29,Low
content_64fd758f7e60e33a,0.0,0,0,,-29,Low
content_b6e61a69730f5567,0.0,0,0,,-29,Low
content_21b5a745ea8e58fe,0.0,0,0,,-29,Low
content_c672c6483281b1ee,0.0,0,0,,-29,Low
content_238dfbf3a02ee248,0.0,0,0,,-29,Low
content_95c98c0d3ec307b0,0.0,0,0,,-29,Low
content_c0fb2fb1653b6fab,0.0,0,0,,-29,Low
content_208736453ff9c63f,0.0,0,0,,-29,Low
content_c29e6ab554aca1bf,0.0,0,0,,-29,Low
content_a3def7ad3252a299,0.0,0,0,,-29,Low
content_ffd3087b14fd89ee,0.0,0,0,,-29,Low
content_854a84058a5d1d35,0.0,0,0,,-29,Low
content_9200bc759f3501f1,0.0,0,0,,13,Low
content_6f406a7dfa5ef31b,0.0,0,0,,-29,Low
content_45d3a3ac84f83018,0.0,0,0,,-29,Low
content_be17589c7953d2ff,0.0,0,0,,-29,Low
content_4fb55cef89782866,0.0,0,0,,1,Low
content_12bd498b3a8ca38a,0.0,0,0,,-29,Low
content_eaaaf1ca1a05c9f5,0.0,0,0,,1,Low
content_bcda281a3cce3b9e,0.0,0,2,8.0,-29,Low
content_5f4095d072872fc8,0.0,0,0,,1,Low
content_95a8dea077c45493,0.0,0,0,,-29,Low
content_f164a403fc7d3cff,0.0,0,0,,13,Low
content_7f38241d0da067d6,0.0,0,2,5.0,13,Low
content_ba184d1de2450c0e,0.0,0,0,,1,Low
content_d610944422540b37,0.0,0,0,,-29,Low
content_956a8aa206de4e7b,0.0,0,0,,1,Low
content_6b32b9fafb9b4de9,0.0,0,0,,-29,Low
content_3dff21f08281344c,0.0,0,0,,-29,Low
content_c858801a1a089113,0.0,0,0,,-29,Low
content_e2ba1eb092676585,0.0,0,0,,1,Low
content_f06fa0514448945b,0.0,0,0,,-29,Low
content_97f1d361806fa296,0.0,0,10,7.2,1,Low
content_5ecafb6e8a67d059,0.0,0,2,7.5,-29,Low
content_b4104dd79346dc76,0.0,0,0,,1,Low
content_7d54bc2ec744e4d7,0.0,0,0,,1,Low
content_ddce65e30e736ec0,0.0,0,0,,1,Low
content_28b37a8d05e54461,0.0,0,0,,-29,Low
content_fe467cdf175c2ae9,0.0,0,0,,-29,Low
content_604c59af4f2e88bf,0.0,0,1,2.0,1,Low
content_6bca83ff4405c390,0.0,0,2,9.0,1,Low
content_daefb58593cf7fdc,0.0,0,5,6.2,1,Low
content_52c48045f031ff69,0.0,0,0,,-29,Low
content_3fc72ba130dbb007,0.0,0,1,9.0,1,Low
content_af85f3dfecd7dd42,0.0,0,0,,1,Low
content_7bfaab91ff5d484a,0.0,0,0,,-29,Low
content_42d074043c94f013,0.0,0,0,,-29,Low
content_77bd37fd7030e1c8,0.0,0,0,,-29,Low
content_7fb1a6d072fa14f8,0.0,0,0,,-29,Low
content_596dc11684587295,0.0,0,19,4.684210526315789,1,Low
content_2098c06e2b1c7a56,0.0,0,0,,-29,Low
content_8ad829afce08e50f,0.0,0,0,,-29,Low
content_168e669acc2c22b8,0.0,0,1,8.0,1,Low
content_bcad2d787d0f08a5,0.0,0,0,,1,Low
content_338d8b10b991fc70,0.0,0,0,,-29,Low
content_c442538e05d72b54,0.0,0,0,,-29,Low
content_34720c94f0e3f678,0.0,0,0,,-29,Low
content_83702ecd297c6ad7,0.0,0,0,,-29,Low
content_a3e3019657421484,0.0,0,0,,-29,Low
content_d197877d1337b55f,0.0,0,0,,-29,Low
content_2f5aa3e0a0909091,0.0,0,0,,-29,Low
content_0da2be65d07fc22c,0.0,0,0,,-29,Low
content_194eb898c8da646b,0.0,0,0,,-29,Low
content_19cc49cc0aef9022,0.0,0,0,,-29,Low
content_4462e109b53d10e7,0.0,0,0,,-29,Low
content_34d9339ac7f34bd4,0.0,0,0,,1,Low
content_eea6a58d56e11552,0.0,0,0,,-29,Low
content_a8b66eabf242250b,0.0,0,0,,-29,Low
content_1842375dca87b67e,0.0,0,0,,-29,Low
content_71b8a5236f70f571,0.0,0,0,,-29,Low
content_381a8e97ebf32789,0.0,0,0,,-29,Low
content_ca1616c24646d49d,0.0,0,0,,-29,Low
content_2ef1ece81cc3662a,0.0,0,0,,-29,Low
content_597a3253f972a8ca,0.0,0,0,,1,Low
content_2b3ac5db25419d30,0.0,0,6,6.5,13,Low
content_e2c540df447eaf77,0.0,0,0,,1,Low
content_574987273ad69401,0.0,0,8,14.0,1,Low
content_edd6d2447ef0db42,0.0,0,4,4.25,1,Low
content_c2a3ae4bd8c8c82e,0.0,0,0,,1,Low
content_ba612ca5d7d9ed5c,0.0,0,0,,-29,Low
content_6125ed7ae1f2b674,0.0,0,0,,-29,Low
content_bfb0051b1f969b6c,0.0,0,0,,-29,Low
content_3f9ce2dd6e1e91f7,0.0,0,1,7.0,1,Low
content_05517d31ab2ecb4b,0.0,0,6,3.6666666666666665,1,Low
content_d75a611b93b4e00e,0.0,0,0,,1,Low
content_26e183483896d374,0.0,0,0,,1,Low
content_177a1bf4bd079935,0.0,0,0,,1,Low
content_00897e79bfbe70da,0.0,0,0,,1,Low
content_2356f568654c62f0,0.0,0,2,5.5,1,Low
content_4c08b9dfb5afc601,0.0,0,0,,1,Low
content_0e47b78c200a885c,0.0,0,1,9.0,1,Low
content_34f7966f05c8793e,0.0,0,1,4.0,1,Low
content_1ea911ca6fb273e4,0.0,0,1,3.0,1,Low
content_b7c857617e08a6a9,0.0,0,0,,-29,Low
content_76dc9059c5f63b96,0.0,0,0,,-29,Low
content_827b5cb1765f43bc,0.0,0,0,,33,Low
content_6670f7992235fe5b,0.0,0,0,,1,Low
content_81fac556580357bb,0.0,0,0,,-29,Low
content_b3647648233da49e,0.0,0,0,,-29,Low
content_6e100b9b0dafe8a6,0.0,0,0,,-29,Low
content_f33f0238d57c854d,0.0,0,0,,-29,Low
content_77d3158e05e2205c,0.0,0,0,,-29,Low
content_5948abf969ee1a96,0.0,0,0,,-29,Low
content_bba6e25f1a8b4173,0.0,0,0,,-29,Low
content_886bfd2ad2ab2bbd,0.0,0,0,,-29,Low
content_89b58022908e2743,0.0,0,0,,-29,Low
content_1d37690f351eec15,0.0,0,0,,-29,Low
content_3084700cf4011dac,0.0,0,0,,-29,Low
content_46072e6a7ca4647b,0.0,0,0,,-29,Low
content_1d7e3fcf089d0e68,0.0,0,0,,1,Low
content_7172a7d619e5a5d8,0.0,0,0,,-29,Low
content_c46c168409032683,0.0,0,0,,13,Low
content_d2b3b4a1eabdfee8,0.0,0,0,,-29,Low
content_2cd7d214089ea406,0.0,0,0,,-29,Low
content_2ea70b49c518f9ff,0.0,0,0,,1,Low
content_5be611fb33c16c6f,0.0,0,0,,13,Low
content_23ad17c8a8d0f6ab,0.0,0,0,,-29,Low
content_0cc0ace20c8bebfd,0.0,0,0,,-29,Low
content_f6123dd19e436cd2,0.0,0,0,,-29,Low
content_2a9991fea6684e5e,0.0,0,0,,1,Low
content_efa5392890483c9d,0.0,0,0,,-29,Low
content_0ad6854bbf705346,0.0,0,0,,-29,Low
content_ede5ffe4d2028db6,0.0,0,0,,-29,Low
content_61f8dcdaf441c2cf,0.0,0,0,,-29,Low
content_1d7400a1e4ae33be,0.0,0,0,,-29,Low
content_3864e5789e41adcf,0.0,0,0,,-29,Low
content_6c2eb9472922a978,0.0,0,0,,-29,Low
content_3678c96d43a26562,0.0,0,0,,-29,Low
content_fa1ffbde574a5b51,0.0,0,0,,-29,Low
content_5fd34278ccca14be,0.0,0,0,,-29,Low
content_195ffeb71773e59d,0.0,0,0,,-29,Low
content_f433ca7a03ec9049,0.0,0,0,,-29,Low
content_c02b389a07014420,0.0,0,0,,-29,Low
content_4349ccaf11a4aed2,0.0,0,0,,-29,Low
content_96dd5d5f44fb125b,0.0,0,0,,-29,Low
content_fbcd713a6c566e07,0.0,0,0,,-29,Low
content_455ccb428f36969f,0.0,0,0,,-29,Low
content_d4ff0f4afe549d32,0.0,0,0,,-29,Low
content_74db553c27d5f4ea,0.0,0,0,,-29,Low
content_b5db48be4f575afd,0.0,0,0,,-29,Low
content_cfd283d077e585a5,0.0,0,0,,-29,Low
content_b94b99512196d523,0.0,0,0,,-29,Low
content_5e1b77e704c59ce6,0.0,0,0,,-29,Low
content_357de85d79669ac2,0.0,0,0,,-29,Low
content_b162a614267528eb,0.0,0,0,,-29,Low
content_a0122c9a1095f316,0.0,0,0,,-29,Low
content_d7159ee29537cbb1,0.0,0,0,,-29,Low
content_5e252a7f4609cf5f,0.0,0,0,,-29,Low
content_c159dc98b7d85f6f,0.0,0,0,,-29,Low
content_280e97689730cf52,0.0,0,0,,-29,Low
content_d1c6ee8135cfd056,0.0,0,0,,-29,Low
content_116490b287198019,0.0,0,0,,-29,Low
content_ef5cd7f5306627ea,0.0,0,0,,-29,Low
content_73497d6e42ca3eab,0.0,0,0,,-29,Low
content_ad797bcff8731729,0.0,0,0,,-29,Low
content_2f72a30ccbee480d,0.0,0,0,,-29,Low
content_325b29f6ee1cc401,0.0,0,0,,-29,Low
content_1d8d36407b46c41d,0.0,0,0,,-29,Low
content_a6519a4b4762de63,0.0,0,0,,-29,Low
content_554b807fb6188f48,0.0,0,0,,-29,Low
content_fa8a28908ff41d14,0.0,0,0,,-29,Low
content_2df5f7a77d5924b7,0.0,0,0,,-29,Low
content_606532902764abf7,0.0,0,0,,-29,Low
content_9203b4e3ed500826,0.0,0,0,,-29,Low
content_dd830f244fa00902,0.0,0,0,,-29,Low
content_126e4998240a141e,0.0,0,0,,-29,Low
content_c12c41a724c0381c,0.0,0,0,,-29,Low
content_cd9ef88b8d829ae9,0.0,0,0,,-29,Low
content_3e2c025a41796363,0.0,0,0,,-29,Low
content_eff1afd34f659e0b,0.0,0,0,,-29,Low
content_f9a03c3f1976771f,0.0,0,0,,-29,Low
content_3d1ec9b1d16dbe80,0.0,0,0,,-29,Low
content_ed468677707a91e9,0.0,0,0,,-29,Low
content_68c0960b2bc07bad,0.0,0,0,,-29,Low
content_407724ec70527887,0.0,0,0,,-29,Low
content_01cb934d68b45429,0.0,0,0,,-29,Low
content_5475a80293382dcd,0.0,0,0,,-29,Low
content_e43e13a884e6a9f3,0.0,0,0,,-29,Low
content_847e8020bd7ff2ab,0.0,0,0,,-29,Low
content_141bc1c0ea0595d5,0.0,0,0,,-29,Low
content_a341dd8505571139,0.0,0,0,,-29,Low
content_40eb4da23cf84921,0.0,0,0,,-29,Low
content_71ce68d445ab0df0,0.0,0,0,,-29,Low
content_bbcece6e1b37958e,0.0,0,0,,-29,Low
content_b741e01a900e62d3,0.0,0,0,,-29,Low
content_35022ebb604e90ab,0.0,0,0,,-29,Low
content_b633a5447d836f6e,0.0,0,0,,-29,Low
content_cf62fe387f582562,0.0,0,0,,-29,Low
content_0a766c95d35e6e4b,0.0,0,0,,-29,Low
content_f547d5227175b48f,0.0,0,0,,-29,Low
content_540a2566d3273f82,0.0,0,2,1.0,1,Low
content_3463556f4a80ca4c,0.0,0,0,,-29,Low
content_3296960579673ade,0.0,0,0,,-29,Low
content_1e1ba757e1ad96ae,0.0,0,0,,-29,Low
content_5946ee83ddd1cfc8,0.0,0,0,,-29,Low
content_7d2a685ea651d821,0.0,0,4,7.0,-29,Low
content_f9f2d55208bbb818,0.0,0,0,,-29,Low
content_3dbd523abd081d39,0.0,0,0,,-29,Low
content_38891d51151db703,0.0,0,0,,-29,Low
content_1cdc6864a9dab790,0.0,0,0,,-29,Low
content_811247325a07baa9,0.0,0,0,,-29,Low
content_5c557aa47d419dbc,0.0,0,0,,-29,Low
content_722220fe747fbae6,0.0,0,0,,-29,Low
content_b4f11bad902cfe75,0.0,0,0,,-29,Low
content_ca063b823eee843e,0.0,0,0,,-29,Low
content_1776356a586c41a7,0.0,0,0,,-29,Low
content_2b8ad78e7a74a6ee,0.0,0,0,,-29,Low
content_e84e9cf08ef77865,0.0,0,0,,-29,Low
content_2f2dfce60d62389b,0.0,0,0,,-29,Low
content_950c5a4af5208460,0.0,0,0,,-29,Low
content_e63f979e11c2872f,0.0,0,0,,-29,Low
content_e492100c5dc7b4de,0.0,0,2,5.5,13,Low
content_bc9d69d5ae6499c5,0.0,0,0,,-29,Low
content_47985d84f75e549e,0.0,0,0,,-29,Low
content_c1dcc07550f0c659,0.0,0,0,,-29,Low
content_da5f25b71f2ac7af,0.0,0,0,,-29,Low
content_23b1b5bec7f7d9bc,0.0,0,0,,-29,Low
content_fa72de72fb73bde6,0.0,0,1,3.0,-29,Low
content_6d861b2703e8fe22,0.0,0,0,,-29,Low
content_f78101060b5451b0,0.0,0,0,,-29,Low
content_a71f783705e5dd73,0.0,0,0,,-29,Low
content_c374f3198dc60dde,0.0,0,0,,-29,Low
content_197e8a633ab6f199,0.0,0,0,,-29,Low
content_0789fce494c5e3f4,0.0,0,0,,-29,Low
content_44448a3f7cce2f3a,0.0,0,0,,-29,Low
content_f6c5d164ec72a21a,0.0,0,0,,-29,Low
content_78a6253786c65e54,0.0,0,0,,-29,Low
content_ff269c90c567be6c,0.0,0,0,,-29,Low
content_2a0f37ca41977b64,0.0,0,0,,-29,Low
content_5fa28b39e0716347,0.0,0,0,,-29,Low
content_2fc87b2c50ad1b92,0.0,0,0,,-29,Low
content_bb5ccf31cde07777,0.0,0,0,,-29,Low
content_ec7a498cbcade07b,0.0,0,0,,-29,Low
content_036520227251f598,0.0,0,0,,-29,Low
content_1fabec50bd496a07,0.0,0,0,,-29,Low
content_ec6331f8e8530eda,0.0,0,0,,-29,Low
content_6224ffa0111c8c08,0.0,0,0,,13,Low
content_461a1900c3aebb90,0.0,0,0,,-29,Low
content_eacaaf86736c9921,0.0,0,0,,13,Low
content_3f9bf5a4d4802766,0.0,0,0,,13,Low
content_02ac3ca3ba6aba45,0.0,0,0,,-29,Low
content_19ca4409f7df007d,0.0,0,0,,-29,Low
content_61cb8cd940071a2c,0.0,0,0,,-29,Low
content_f8b625b8b33edf5f,0.0,0,0,,-29,Low
content_d64ee41ed0792d2a,0.0,0,0,,-29,Low
content_5dff1fe3711aa562,0.0,0,0,,-29,Low
content_bc958e0d331ccd86,0.0,0,0,,-29,Low
content_f7975637a5d90ba2,0.0,0,0,,-29,Low
content_160bf5901abcaa95,0.0,0,0,,-29,Low
content_5eec348fc3f051a9,0.0,0,0,,-29,Low
content_f648fc45e3a19beb,0.0,0,0,,-29,Low
content_41603892036d10f8,0.0,0,0,,-29,Low
content_0c8fdaef7ec1877d,0.0,0,0,,13,Low
content_830a682fa03e08fb,0.0,0,0,,-29,Low
content_8e37b09d47d0cd63,0.0,0,0,,-29,Low
content_3e9201aa112d833c,0.0,0,1,9.0,1,Low
content_2fcb13a579a42588,0.0,0,2,5.0,1,Low
content_1c3df8634067fc80,0.0,0,1,11.0,1,Low
content_29094d4a5464bc37,0.0,0,0,,-29,Low
content_9b9c63d3d1b894f8,0.0,0,1,8.0,-29,Low
content_1818090d64c1bf73,0.0,0,0,,-29,Low
content_574f6479ef1546dc,0.0,0,0,,1,Low
content_9c6abf077496dd8f,0.0,0,0,,-29,Low
content_3a3af160c3b800e6,0.0,0,1,0.0,1,Low
content_6a109aded80d3951,0.0,0,8,2.625,1,Low
content_247b7bdd2672026a,0.0,0,6,5.333333333333333,1,Low
content_4c282a9a5f0368cd,0.0,0,0,,1,Low
content_1c23fa7476673d6b,0.0,0,0,,-29,Low
content_0d675ad7c60410af,0.0,0,0,,-29,Low
content_331733135f702e3a,0.0,0,0,,1,Low
content_430090d6a52d37d5,0.0,0,1,1.0,1,Low
content_9c30b7c4159f140e,0.0,0,0,,13,Low
content_52adfffe056cf745,0.0,0,0,,-29,Low
content_1e1da5758b9f2e0e,0.0,0,1,3.0,-29,Low
content_f0a056a789b8e290,0.0,0,0,,-29,Low
content_a0cedc53908f3aa2,0.0,0,0,,1,Low
content_0583399c3b124f52,0.0,0,0,,1,Low
content_71d30783e0cc031c,0.0,0,5,7.6,1,Low
content_960545bcc0b47358,0.0,0,0,,1,Low
content_8044ae033bd56e05,0.0,0,3,6.666666666666667,1,Low
content_2b773a3d4ce7d332,0.0,0,1,7.0,13,Low
content_5569229e2c7e1e72,0.0,0,0,,1,Low
content_dacc87d030c80297,0.0,0,1,5.0,1,Low
content_ee6d08a6bb420ff5,0.0,0,0,,1,Low
content_b8a602e43f64af90,0.0,0,1,1.0,1,Low
content_56447922a5e89226,0.0,0,0,,-29,Low
content_58673d6c998c76b6,0.0,0,0,,1,Low
content_ac124d5639e72993,0.0,0,1,1.0,1,Low
content_bb90e9743fa6b403,0.0,0,12,3.9166666666666665,1,Low
content_4a97379531609514,0.0,0,9,9.444444444444445,1,Low
content_13a2156bfeaa5904,0.0,0,14,6.214285714285714,1,Low
content_96df7eb173213a81,0.0,0,0,,1,Low
content_315f2b33ddd6d721,0.0,0,0,,-29,Low
content_fc7c3950ca7e5ecd,0.0,0,0,,1,Low
content_15a640b640b9562a,0.0,0,0,,1,Low
content_f41ead75ee62f113,0.0,0,0,,1,Low
content_a9139cef1f00b017,0.0,0,0,,1,Low
content_5a63c10ba474a3bf,0.0,0,0,,-29,Low
content_eb96a6cde7b9e931,0.0,0,4,7.0,1,Low
content_358e0900662d30d3,0.0,0,0,,1,Low
content_8303322993aa2d75,0.0,0,3,8.333333333333334,1,Low
content_78d693a24af08295,0.0,0,1,4.0,1,Low
content_8c58932195aab5e3,0.0,0,0,,-29,Low
content_5319e0dbbca2007c,0.0,0,0,,-29,Low
content_bb276cbcea04e816,0.0,0,0,,-29,Low
content_3eda6a097e49392c,0.0,0,0,,1,Low
content_07cf8d5f221c959c,0.0,0,0,,1,Low
content_e0bcc37c375f4e16,0.0,0,0,,13,Low
content_4ba7521b129ebf9c,0.0,0,9,4.222222222222222,1,Low
content_fb3bf201c2b88d68,0.0,0,0,,1,Low
